"","OfferContactDate","CustomerID","ApplianceID","Brand","V1","V2","V3","V4","V5","V6","V7","V8"
"5825","09/03/2017",8991,9065,"A","B","E","FF",6,3,4,"A",2
"5826","09/03/2017",12935,13196,"A","B","D","AW",5,4,4,"A",3
"5827","09/03/2017",11159,11340,"A","B","F","FF",3,0,3,"A",3
"5828","09/03/2017",11248,11432,"A","B","G","HB",2,0,3,"A",4
"5829","09/03/2017",10917,11092,"A","B","E","CK",3,1,1,"A",3
"5830","09/03/2017",6118,5735,"A","B","F","AW",3,1,3,"A",2
"5831","09/03/2017",11847,12054,"A","B","D","AW",3,0,1,"A",1
"5832","09/03/2017",5943,5527,"A","B","E","FR",3,2,11,"A",5
"5833","09/03/2017",1045,5796,"A","B","E","FR",3,3,8,"A",2
"5834","09/03/2017",8381,8387,"A","B","E","FF",3,0,1,"A",2
"5835","09/03/2017",6958,6758,"A","B","F","FZ",3,2,22,"A",5
"5836","14/03/2017",14418,14776,"A","B","F","AW",5,0,1,"A",1
"5837","09/03/2017",4387,3587,"A","B","F","FF",3,0,7,"A",2
"5838","09/03/2017",7135,6966,"A","B","F","FZ",2,0,1,"A",2
"5839","14/03/2017",13520,13826,"A","B","E","WD",5,1,2,"A",3
"5840","09/03/2017",13692,14011,"A","B","E","FF",3,0,1,"A",2
"5841","09/03/2017",2724,1540,"A","C","F","CK",4,0,2,"A",2
"5842","09/03/2017",1880,494,"A","A","D","CK",3,0,1,"A",2
"5843","14/03/2017",1465,14992,"A","B","E","AW",2,1,0,"A",1
"5844","09/03/2017",13762,14088,"A","B","E","TD",2,0,2,"A",2
"5845","09/03/2017",7081,6903,"A","B","F","FF",3,0,1,"A",2
"5846","09/03/2017",8069,8038,"A","B","E","CK",3,0,1,"A",1
"5847","09/03/2017",3510,2499,"A","B","F","FZ",3,0,6,"A",1
"5848","09/03/2017",2138,814,"A","B","F","FF",3,0,3,"A",3
"5849","09/03/2017",7994,7951,"A","A","F","FR",2,0,2,"A",3
"5850","09/03/2017",12350,12586,"A","B","F","AW",3,1,1,"A",1
"5851","09/03/2017",6704,6457,"A","C","F","FZ",3,6,27,"A",3
"5852","09/03/2017",3411,2374,"A","B","E","AW",3,11,16,"A",1
"5853","09/03/2017",3610,2621,"A","C","E","AW",3,3,9,"A",4
"5854","09/03/2017",4423,3630,"A","B","F","FR",2,0,2,"A",3
"5855","09/03/2017",5077,4420,"A","B","E","FF",2,2,15,"A",3
"5856","09/03/2017",5512,4973,"A","B","E","WD",4,0,3,"A",2
"5857","09/03/2017",11739,11941,"A","B","F","AW",3,0,2,"A",2
"5858","09/03/2017",13745,14068,"A","B","D","AW",3,3,6,"A",7
"5859","09/03/2017",1061,5897,"A","B","E","FF",3,1,5,"A",2
"5860","09/03/2017",3195,2117,"A","B","F","AW",3,1,1,"A",1
"5861","14/03/2017",14219,14570,"A","B","E","FF",5,1,0,"A",1
"5862","09/03/2017",13694,14014,"A","B","F","FZ",2,0,5,"A",4
"5863","09/03/2017",13420,13716,"A","B","E","DW",2,0,2,"A",3
"5864","09/03/2017",108,6330,"A","B","F","CK",3,2,4,"A",2
"5865","06/03/2017",9346,9442,"A","B","G","AW",3,0,2,"A",2
"5866","09/03/2017",2412,1154,"A","B","E","AW",2,0,1,"A",2
"5867","09/03/2017",7236,7081,"A","A","F","CK",3,0,1,"A",6
"5868","09/03/2017",6579,6306,"A","C","F","CK",6,0,2,"A",1
"5869","09/03/2017",12719,12968,"A","B","F","AW",2,0,1,"A",1
"5870","09/03/2017",701,3592,"A","A","E","DW",2,0,1,"A",1
"5871","09/03/2017",7596,7496,"A","C","E","AW",3,0,2,"A",3
"5872","09/03/2017",4443,3657,"A","B","E","AW",2,1,1,"A",1
"5873","09/03/2017",6066,5674,"A","B","E","FF",2,2,2,"A",4
"5874","09/03/2017",6596,6326,"A","B","F","FF",4,1,1,"A",1
"5875","09/03/2017",2181,863,"A","B","F","FZ",3,0,6,"A",3
"5876","09/03/2017",13635,13949,"A","B","G","AW",2,0,1,"A",1
"5877","09/03/2017",8297,8291,"A","B","E","CK",3,2,6,"A",3
"5878","09/03/2017",147,8887,"A","B","F","FZ",3,0,4,"A",2
"5879","09/03/2017",12914,13170,"A","B","F","CK",10,0,2,"A",2
"5880","09/03/2017",14594,15120,"A","B","D","FF",3,0,2,"A",1
"5881","09/03/2017",1395,14832,"A","B","F","FZ",3,0,6,"A",2
"5882","09/03/2017",3725,2761,"A","B","F","AW",2,0,19,"A",6
"5883","09/03/2017",5536,5009,"A","B","G","AW",2,1,15,"A",4
"5884","09/03/2017",11038,11218,"A","B","F","FF",6,0,1,"A",1
"5885","06/03/2017",14889,84,"A","B","F","AW",3,0,0,"A",1
"5886","06/03/2017",14892,88,"A","B","G","CK",4,0,0,"A",1
"5887","09/03/2017",13186,13463,"A","B","D","DW",3,0,1,"A",1
"5888","09/03/2017",12501,12739,"A","B","E","AW",2,0,1,"A",1
"5889","09/03/2017",7898,7845,"A","C","E","AW",2,1,16,"A",5
"5890","09/03/2017",13412,13707,"A","B","F","TD",2,0,1,"A",2
"5891","09/03/2017",12839,13093,"A","B","D","CK",3,0,2,"A",2
"5892","09/03/2017",11743,11946,"A","B","E","AW",3,0,1,"A",1
"5893","09/03/2017",6153,5775,"A","B","E","AW",2,0,2,"A",2
"5894","09/03/2017",116,6995,"A","B","F","AW",2,2,2,"A",2
"5895","09/03/2017",680,3441,"A","B","F","DW",3,1,1,"A",1
"5896","09/03/2017",14493,14904,"A","B","E","FF",2,0,0,"A",1
"5897","09/03/2017",14476,14885,"A","B","E","TD",2,0,0,"A",1
"5898","09/03/2017",1582,15387,"A","B","F","AW",3,1,1,"A",1
"5899","09/03/2017",12338,12571,"A","B","E","AW",2,3,3,"A",3
"5900","09/03/2017",7706,7618,"A","A","F","FR",1,0,5,"A",3
"5901","09/03/2017",12932,13192,"A","B","D","FF",3,0,1,"A",1
"5902","14/03/2017",3140,2046,"A","B","F","FZ",3,1,10,"A",2
"5903","09/03/2017",12841,13095,"A","B","E","FF",3,0,2,"A",2
"5904","09/03/2017",1800,386,"A","C","F","CK",3,1,5,"A",3
"5905","09/03/2017",47,2175,"A","A","F","AW",2,2,5,"A",3
"5906","09/03/2017",1622,25,"A","B","E","FF",2,0,1,"A",1
"5907","09/03/2017",12835,13088,"A","B","E","AW",2,1,1,"A",1
"5908","09/03/2017",12944,13205,"A","B","F","CK",3,0,1,"A",1
"5909","09/03/2017",10984,11162,"A","B","F","DW",2,0,5,"A",4
"5910","09/03/2017",7701,7613,"A","B","D","OV",4,2,2,"A",1
"5911","09/03/2017",11508,11703,"A","B","E","CK",2,0,4,"A",3
"5912","14/03/2017",14245,14596,"A","B","E","AW",5,1,0,"A",1
"5913","09/03/2017",5698,5212,"A","B","E","TD",2,0,2,"A",4
"5914","14/03/2017",13970,14311,"A","B","E","DW",2,1,1,"A",2
"5915","09/03/2017",5800,5352,"A","B","F","CK",3,1,4,"A",2
"5916","09/03/2017",8444,8454,"A","A","E","AW",3,3,4,"A",3
"5917","09/03/2017",2953,1821,"A","B","F","AW",2,0,3,"A",3
"5918","09/03/2017",11903,12114,"A","B","E","FF",3,0,1,"A",1
"5919","09/03/2017",12081,12300,"A","A","F","AW",2,0,1,"A",2
"5920","09/03/2017",11853,12060,"A","B","F","FF",5,0,2,"A",2
"5921","09/03/2017",13373,13665,"A","B","F","FZ",2,0,2,"A",2
"5922","09/03/2017",12042,12261,"A","B","E","WD",6,1,2,"A",1
"5923","09/03/2017",13266,13549,"A","B","F","TD",2,0,1,"A",1
"5924","09/03/2017",13718,14041,"A","B","G","AW",3,0,1,"A",1
"5925","06/03/2017",8907,8970,"A","B","F","OV",1,4,9,"A",4
"5926","09/03/2017",5767,5307,"A","B","E","AW",2,0,2,"A",2
"5927","09/03/2017",3056,1945,"A","B","F","AW",3,3,13,"A",3
"5928","14/03/2017",6173,5800,"A","B","E","CK",3,1,1,"A",1
"5929","14/03/2017",14390,14746,"A","B","E","FR",5,0,1,"A",1
"5930","09/03/2017",6160,5784,"A","A","E","FZ",3,0,4,"A",2
"5931","09/03/2017",158,14847,"A","B","E","DW",2,0,6,"A",3
"5932","09/03/2017",13415,13711,"A","B","D","OV",2,0,2,"A",1
"5933","09/03/2017",11307,11492,"A","B","F","AW",3,1,2,"A",3
"5934","09/03/2017",196,109,"A","B","D","TD",2,0,0,"A",1
"5935","14/03/2017",14614,15141,"A","B","F","AW",3,1,1,"A",1
"5936","09/03/2017",13293,13578,"A","B","G","CK",5,2,4,"A",3
"5937","09/03/2017",3625,2639,"A","B","F","FZ",2,0,1,"A",1
"5938","09/03/2017",3160,2072,"A","C","F","CK",4,0,2,"A",3
"5939","09/03/2017",4649,3902,"A","B","G","AW",2,0,1,"A",1
"5940","09/03/2017",1551,15276,"A","B","G","AW",2,0,1,"A",1
"5941","06/03/2017",10555,10712,"A","A","F","AW",2,0,6,"A",8
"5942","09/03/2017",4142,3281,"A","B","E","AW",4,0,1,"A",1
"5943","09/03/2017",6655,6398,"A","B","F","FF",6,0,1,"A",1
"5944","09/03/2017",3334,2288,"A","B","E","TD",3,1,1,"A",1
"5945","14/03/2017",13784,14110,"A","B","E","FZ",3,1,1,"A",1
"5946","09/03/2017",4542,3772,"A","B","E","AW",2,0,1,"A",2
"5947","09/03/2017",8344,8343,"A","B","F","FF",3,2,5,"A",3
"5948","14/03/2017",13815,14144,"A","B","F","AW",2,1,1,"A",2
"5949","09/03/2017",3293,2238,"A","B","E","FF",2,1,11,"A",3
"5950","09/03/2017",11476,11670,"A","B","E","FF",2,0,2,"A",2
"5951","14/03/2017",6236,5880,"A","B","E","FZ",3,0,2,"A",2
"5952","09/03/2017",3942,3038,"A","A","E","OV",4,0,8,"A",5
"5953","14/03/2017",14227,14578,"A","B","E","DW",2,1,0,"A",1
"5954","14/03/2017",14204,14555,"A","B","E","FF",5,1,0,"A",1
"5955","14/03/2017",14405,14762,"A","B","E","AW",3,0,1,"A",2
"5956","09/03/2017",11913,12124,"A","B","F","FF",3,0,1,"A",1
"5957","09/03/2017",251,503,"A","B","E","OV",4,1,1,"A",2
"5958","09/03/2017",12875,13130,"A","B","E","CK",3,0,2,"A",3
"5959","09/03/2017",2650,1442,"A","A","E","FZ",1,0,1,"A",1
"5960","09/03/2017",1930,557,"A","C","E","FF",3,1,9,"A",1
"5961","09/03/2017",11217,11400,"A","B","E","CK",3,0,3,"A",3
"5962","09/03/2017",3420,2383,"A","B","E","FZ",4,0,2,"A",1
"5963","09/03/2017",11154,11335,"A","B","F","FF",4,0,3,"A",2
"5964","14/03/2017",14603,15129,"A","B","G","TD",3,1,1,"A",1
"5965","09/03/2017",8014,7981,"A","B","D","FZ",4,3,3,"A",4
"5966","09/03/2017",13666,13983,"A","C","E","FF",3,0,2,"A",2
"5967","09/03/2017",13747,14072,"A","B","E","FZ",2,1,2,"A",3
"5968","14/03/2017",14906,116,"A","B","E","FF",3,0,0,"A",1
"5969","09/03/2017",4620,3864,"A","B","F","FF",3,0,1,"A",1
"5970","06/03/2017",10578,10735,"A","B","F","AW",3,0,2,"A",2
"5971","09/03/2017",39,1361,"A","A","F","FZ",3,0,1,"A",1
"5972","09/03/2017",11968,12181,"A","B","G","AW",2,0,4,"A",4
"5973","09/03/2017",11172,11353,"A","B","F","AW",2,0,1,"A",1
"5974","09/03/2017",11372,11558,"A","B","D","CK",3,0,1,"A",1
"5975","09/03/2017",2289,1001,"A","B","F","HB",3,1,3,"A",2
"5976","09/03/2017",4664,3920,"A","B","F","AW",2,2,13,"A",3
"5977","09/03/2017",3048,1933,"A","B","F","TD",3,1,1,"A",1
"5978","09/03/2017",4952,4271,"A","B","E","AW",3,0,5,"A",2
"5979","09/03/2017",2513,1273,"A","B","F","DW",2,3,8,"A",4
"5980","14/03/2017",14657,15195,"A","B","G","AW",3,1,0,"A",1
"5981","09/03/2017",9034,9109,"A","B","D","TD",1,0,3,"A",3
"5982","09/03/2017",6941,6737,"A","B","F","CK",5,2,4,"A",1
"5983","09/03/2017",1006,5462,"A","C","D","AW",3,2,9,"A",5
"5984","09/03/2017",2702,1506,"A","A","E","AW",3,0,4,"A",2
"5985","09/03/2017",30,871,"A","B","F","FF",4,1,1,"A",1
"5986","09/03/2017",3752,2795,"A","A","E","FR",2,0,1,"A",1
"5987","09/03/2017",6300,5956,"A","A","F","FR",2,0,9,"A",3
"5988","09/03/2017",3845,2914,"A","B","F","FR",3,1,3,"A",3
"5989","09/03/2017",11802,12005,"A","A","D","AW",3,0,1,"A",1
"5990","09/03/2017",497,2187,"A","B","F","DW",2,3,11,"A",4
"5991","09/03/2017",3707,2739,"A","B","F","DW",4,0,4,"A",3
"5992","09/03/2017",6889,6675,"A","B","G","AW",2,0,4,"A",1
"5993","09/03/2017",3542,2536,"A","B","F","OV",3,0,1,"A",1
"5994","14/03/2017",8016,7983,"A","C","G","AW",5,1,4,"A",3
"5995","09/03/2017",11529,11727,"A","B","F","FZ",2,0,1,"A",1
"5996","09/03/2017",1674,150,"A","B","F","CK",3,0,4,"A",2
"5997","09/03/2017",134,7901,"A","A","F","FZ",4,3,7,"A",7
"5998","09/03/2017",1613,15481,"A","B","E","FZ",3,1,18,"A",5
"5999","09/03/2017",1204,6908,"A","C","F","CK",2,0,2,"A",1
"6000","09/03/2017",2488,1243,"A","B","F","AW",2,0,2,"A",2
"6001","09/03/2017",6898,6688,"A","B","F","TD",3,0,9,"A",3
"6002","09/03/2017",10938,11114,"A","B","F","AW",2,0,1,"A",1
"6003","09/03/2017",5729,5254,"A","B","G","DW",3,0,1,"A",2
"6004","09/03/2017",663,3340,"A","B","E","FF",3,0,2,"A",1
"6005","09/03/2017",13664,13981,"A","B","E","AW",2,0,1,"A",1
"6006","09/03/2017",11210,11393,"A","B","F","FF",3,0,3,"A",3
"6007","09/03/2017",11838,12043,"A","B","D","DW",2,0,2,"A",2
"6008","14/03/2017",14211,14562,"A","B","E","AW",3,1,0,"A",1
"6009","09/03/2017",486,2114,"A","A","F","AW",2,0,1,"A",1
"6010","09/03/2017",6350,6025,"A","C","E","HB",4,1,2,"A",3
"6011","09/03/2017",7477,7363,"A","B","E","AW",3,1,1,"A",1
"6012","09/03/2017",3592,2598,"A","B","F","AW",2,0,4,"A",3
"6013","09/03/2017",8997,9071,"A","A","F","AW",3,0,1,"A",1
"6014","09/03/2017",12166,12389,"A","B","F","FR",1,0,1,"A",1
"6015","09/03/2017",4146,3285,"A","B","D","FF",3,0,1,"A",1
"6016","09/03/2017",9089,9170,"A","B","F","AW",2,0,3,"A",2
"6017","09/03/2017",9058,9134,"A","B","G","DW",3,3,4,"A",3
"6018","06/03/2017",8432,8442,"A","B","D","AW",2,0,5,"A",2
"6019","09/03/2017",8735,8778,"A","A","D","DW",2,0,2,"A",2
"6020","09/03/2017",5914,5491,"A","B","F","AW",3,0,1,"A",1
"6021","09/03/2017",14545,15061,"A","A","F","DW",1,0,4,"A",3
"6022","09/03/2017",11452,11645,"A","B","F","FF",2,0,1,"A",1
"6023","09/03/2017",5868,5431,"A","B","E","HB",2,2,2,"A",2
"6024","14/03/2017",14096,14442,"A","B","F","FF",5,0,1,"A",1
"6025","09/03/2017",890,4819,"A","B","E","FR",2,0,2,"A",1
"6026","09/03/2017",74,4032,"A","B","E","FZ",2,0,13,"A",3
"6027","14/03/2017",14152,14500,"A","B","E","DW",5,1,1,"A",1
"6028","09/03/2017",4148,3287,"A","B","D","AW",2,3,12,"A",5
"6029","14/03/2017",14064,14408,"A","B","G","AW",3,1,0,"A",2
"6030","09/03/2017",8428,8438,"A","B","F","TD",2,2,15,"A",6
"6031","09/03/2017",13733,14056,"A","B","E","CK",3,1,1,"A",2
"6032","09/03/2017",11703,11903,"A","B","F","TD",4,0,1,"A",1
"6033","09/03/2017",1913,535,"A","B","F","FF",4,4,26,"A",8
"6034","09/03/2017",12256,12482,"A","B","F","FF",2,0,1,"A",1
"6035","09/03/2017",20,365,"A","B","F","FZ",3,1,13,"A",3
"6036","09/03/2017",14016,14359,"A","B","F","OV",1,0,2,"A",2
"6037","09/03/2017",3203,2131,"A","B","F","CK",3,3,9,"A",4
"6038","09/03/2017",11526,11723,"A","B","E","WD",4,0,2,"A",2
"6039","09/03/2017",1271,7665,"A","B","E","CH",1,0,0,"A",1
"6040","14/03/2017",2064,717,"A","B","F","TD",3,1,6,"A",2
"6041","09/03/2017",4535,3764,"A","B","E","FF",3,1,10,"A",5
"6042","09/03/2017",3620,2633,"A","A","F","FR",2,0,1,"A",2
"6043","09/03/2017",12705,12954,"A","B","F","AW",2,0,1,"A",1
"6044","09/03/2017",13679,13998,"A","B","E","TD",3,0,5,"A",4
"6045","09/03/2017",7526,7418,"A","B","F","FF",4,1,1,"A",2
"6046","09/03/2017",6289,5941,"A","B","G","TD",2,0,5,"A",6
"6047","09/03/2017",290,767,"A","B","E","FR",1,1,5,"A",4
"6048","09/03/2017",5732,5258,"A","B","E","AW",2,0,1,"A",1
"6049","09/03/2017",4808,4101,"A","B","F","AW",2,0,4,"A",1
"6050","09/03/2017",12471,12709,"A","A","D","TD",2,0,1,"A",1
"6051","09/03/2017",1273,7685,"A","B","F","FF",3,4,10,"A",4
"6052","09/03/2017",11804,12007,"A","B","G","TD",3,1,1,"A",1
"6053","09/03/2017",13259,13542,"A","B","D","AW",3,1,1,"A",1
"6054","09/03/2017",4875,4176,"A","B","E","HB",3,0,5,"A",2
"6055","09/03/2017",1054,5859,"A","C","F","FR",3,0,2,"A",2
"6056","09/03/2017",8399,8406,"A","B","F","FF",3,1,23,"A",6
"6057","09/03/2017",12485,12723,"A","B","E","CK",2,0,3,"A",2
"6058","09/03/2017",7710,7622,"A","C","F","CK",3,0,3,"A",1
"6059","09/03/2017",1325,8401,"A","B","F","FF",3,1,5,"A",2
"6060","09/03/2017",1730,294,"A","B","E","CK",3,0,1,"A",1
"6061","06/03/2017",8367,8369,"A","A","E","AW",3,9,22,"A",7
"6062","09/03/2017",3433,2398,"A","B","E","DW",2,0,4,"A",3
"6063","09/03/2017",13307,13593,"A","B","G","FF",3,0,1,"A",1
"6064","09/03/2017",11555,11753,"A","B","E","FZ",5,1,2,"A",2
"6065","09/03/2017",11323,11508,"A","B","E","FF",3,0,1,"A",1
"6066","09/03/2017",5054,4394,"A","B","F","AW",4,0,1,"A",1
"6067","09/03/2017",4474,3690,"A","B","F","AW",2,1,4,"A",1
"6068","14/03/2017",6740,6502,"A","B","E","FF",3,0,4,"A",1
"6069","09/03/2017",13760,14086,"A","B","E","CK",6,0,2,"A",4
"6070","14/03/2017",14213,14564,"A","B","E","FF",5,1,0,"A",1
"6071","06/03/2017",4280,3456,"A","B","F","CK",2,0,0,"A",1
"6072","09/03/2017",5972,5558,"A","A","D","FF",2,0,9,"A",1
"6073","09/03/2017",3027,1909,"A","A","F","TD",2,0,3,"A",3
"6074","09/03/2017",12156,12379,"A","B","D","AW",3,1,1,"A",2
"6075","14/03/2017",14068,14412,"A","B","E","AW",3,1,0,"A",1
"6076","09/03/2017",13140,13411,"A","A","E","OV",3,0,2,"A",3
"6077","09/03/2017",12829,13081,"A","B","E","AW",2,0,2,"A",2
"6078","09/03/2017",6381,6066,"A","A","E","FZ",3,0,1,"A",1
"6079","09/03/2017",8654,8685,"A","B","F","HB",3,0,9,"A",3
"6080","09/03/2017",746,3929,"A","B","F","AW",2,3,9,"A",3
"6081","09/03/2017",11623,11822,"A","B","F","AW",2,0,1,"A",1
"6082","09/03/2017",2170,851,"A","B","E","CH",2,3,10,"A",8
"6083","14/03/2017",14076,14420,"A","B","F","FZ",5,1,0,"A",1
"6084","09/03/2017",4103,3233,"A","B","F","FR",1,0,1,"A",1
"6085","09/03/2017",8060,8028,"A","B","F","FF",2,0,6,"A",2
"6086","09/03/2017",11329,11514,"A","B","E","FF",3,0,2,"A",2
"6087","09/03/2017",683,3454,"A","C","F","FZ",3,2,7,"A",5
"6088","09/03/2017",3257,2196,"A","B","F","AW",2,0,3,"A",3
"6089","09/03/2017",11457,11650,"A","B","F","FR",1,0,1,"A",1
"6090","09/03/2017",4574,3808,"A","B","E","WD",4,0,3,"A",2
"6091","06/03/2017",14940,176,"A","A","E","AW",4,0,0,"A",7
"6092","09/03/2017",13931,14267,"A","B","F","DW",3,0,3,"A",3
"6093","09/03/2017",13180,13455,"A","B","E","FF",7,0,9,"A",5
"6094","09/03/2017",12455,12693,"A","B","D","AW",3,0,1,"A",1
"6095","09/03/2017",2983,1856,"A","A","F","FF",3,2,6,"A",5
"6096","09/03/2017",7103,6932,"A","B","F","DW",3,1,8,"A",3
"6097","06/03/2017",9398,9496,"A","B","F","AW",5,0,2,"A",2
"6098","09/03/2017",6217,5855,"A","B","E","AW",2,0,3,"A",2
"6099","09/03/2017",1553,15283,"A","B","E","AW",2,0,1,"A",1
"6100","14/03/2017",14609,15136,"A","B","E","WD",5,1,2,"A",2
"6101","09/03/2017",1256,7586,"A","B","B","FZ",2,0,1,"A",1
"6102","09/03/2017",12791,13041,"A","B","E","TD",3,1,1,"A",1
"6103","09/03/2017",14963,210,"A","B","F","AW",4,0,0,"A",2
"6104","09/03/2017",759,4019,"A","A","F","FZ",2,0,7,"A",1
"6105","09/03/2017",6264,5914,"A","C","E","CK",3,0,2,"A",1
"6106","09/03/2017",13146,13418,"A","B","F","FR",2,0,2,"A",2
"6107","09/03/2017",2749,1571,"A","B","E","FZ",3,0,1,"A",1
"6108","09/03/2017",12486,12724,"A","B","F","AW",3,1,1,"A",2
"6109","09/03/2017",12312,12544,"A","B","E","CK",3,0,1,"A",1
"6110","09/03/2017",12212,12436,"A","B","F","FF",2,0,1,"A",1
"6111","09/03/2017",12437,12673,"A","B","E","CK",3,0,1,"A",1
"6112","09/03/2017",7170,7003,"A","C","F","TD",3,3,13,"A",4
"6113","09/03/2017",12538,12778,"A","B","F","AW",2,0,1,"A",1
"6114","09/03/2017",12206,12429,"A","B","E","FF",1,0,2,"A",3
"6115","09/03/2017",776,4094,"A","B","F","CK",3,4,10,"A",10
"6116","09/03/2017",13498,13804,"A","B","F","CK",2,0,2,"A",2
"6117","09/03/2017",3917,3010,"A","C","F","FR",1,0,2,"A",2
"6118","09/03/2017",1936,564,"A","B","F","CK",3,3,7,"A",5
"6119","09/03/2017",10356,10508,"A","B","D","DW",2,1,2,"A",2
"6120","09/03/2017",1126,6302,"A","A","F","CK",4,1,19,"A",5
"6121","09/03/2017",5884,5450,"A","B","F","CK",2,1,0,"A",2
"6122","09/03/2017",395,1513,"A","B","F","AW",3,1,1,"A",1
"6123","09/03/2017",13442,13740,"A","B","F","FR",2,0,2,"A",2
"6124","09/03/2017",8809,8858,"A","B","G","AW",2,2,7,"A",5
"6125","09/03/2017",9003,9077,"A","A","F","TD",2,0,5,"A",4
"6126","09/03/2017",3875,2953,"A","A","E","FF",5,1,2,"A",4
"6127","09/03/2017",1196,6861,"A","B","F","AW",3,1,3,"A",2
"6128","09/03/2017",8590,8618,"A","C","D","FF",3,0,2,"A",2
"6129","09/03/2017",10964,11140,"A","B","F","CK",6,0,0,"A",1
"6130","09/03/2017",14989,253,"A","A","F","DW",2,1,17,"A",4
"6131","09/03/2017",7756,7680,"A","A","F","FF",4,0,3,"A",5
"6132","09/03/2017",787,4207,"A","A","F","AW",2,0,1,"A",2
"6133","09/03/2017",14015,14358,"A","B","D","AW",3,1,1,"A",1
"6134","09/03/2017",13714,14036,"A","B","F","CK",4,0,1,"A",2
"6135","09/03/2017",14515,14930,"A","B","E","DW",3,0,0,"A",6
"6136","09/03/2017",6914,6707,"A","B","E","AW",2,0,3,"A",2
"6137","09/03/2017",11636,11835,"A","A","F","FR",2,0,1,"A",2
"6138","14/03/2017",14053,14397,"A","B","E","TD",5,1,0,"A",1
"6139","09/03/2017",12014,12230,"A","B","F","TD",4,1,1,"A",1
"6140","06/03/2017",13825,14154,"A","A","F","FR",2,0,0,"A",4
"6141","09/03/2017",7500,7391,"A","B","E","OV",2,0,5,"A",3
"6142","09/03/2017",10918,11094,"A","B","D","FR",1,0,1,"A",1
"6143","09/03/2017",1276,7728,"A","B","F","AW",2,0,1,"A",2
"6144","09/03/2017",10656,10819,"A","C","E","AW",2,0,1,"A",1
"6145","09/03/2017",10793,10963,"A","A","E","FZ",3,0,2,"A",3
"6146","09/03/2017",12217,12441,"A","B","F","HB",2,0,1,"A",1
"6147","06/03/2017",4132,3270,"A","B","E","AW",3,0,5,"A",2
"6148","09/03/2017",631,3105,"A","B","F","TD",2,2,2,"A",1
"6149","14/03/2017",13817,14146,"A","B","G","AW",2,1,1,"A",1
"6150","09/03/2017",13229,13512,"A","B","F","AW",2,0,1,"A",1
"6151","09/03/2017",4689,3951,"A","B","F","AW",2,0,1,"A",1
"6152","14/03/2017",13770,14096,"A","B","F","FF",3,1,1,"A",1
"6153","09/03/2017",3681,2706,"A","B","D","AW",2,0,1,"A",1
"6154","09/03/2017",12607,12853,"A","B","E","FZ",2,0,3,"A",2
"6155","09/03/2017",9029,9104,"A","C","D","AW",4,0,5,"A",6
"6156","09/03/2017",9948,10075,"A","B","F","FF",2,1,5,"A",2
"6157","09/03/2017",9008,9082,"A","A","E","AW",2,0,0,"A",1
"6158","09/03/2017",13603,13914,"A","B","G","FR",3,0,2,"A",2
"6159","09/03/2017",1621,24,"A","B","E","TD",3,0,1,"A",1
"6160","09/03/2017",10970,11148,"A","B","F","AW",2,0,0,"A",1
"6161","09/03/2017",12754,13003,"A","B","F","TD",2,0,1,"A",1
"6162","09/03/2017",13919,14255,"A","B","E","CK",3,0,1,"A",1
"6163","09/03/2017",10987,11165,"A","B","F","FF",4,0,2,"A",4
"6164","09/03/2017",3755,2798,"A","C","D","DW",2,2,4,"A",3
"6165","09/03/2017",11392,11583,"A","B","D","FF",4,0,1,"A",1
"6166","09/03/2017",13477,13782,"A","B","F","OV",3,0,2,"A",2
"6167","09/03/2017",6391,6078,"A","B","F","WD",3,0,2,"A",2
"6168","09/03/2017",7107,6936,"A","B","F","FF",3,1,2,"A",1
"6169","09/03/2017",6319,5983,"A","B","F","FF",2,0,0,"A",1
"6170","09/03/2017",11462,11655,"A","B","F","AW",2,0,2,"A",2
"6171","09/03/2017",8269,8259,"A","C","D","TD",3,0,1,"A",5
"6172","09/03/2017",12888,13143,"A","B","E","CK",3,0,2,"A",2
"6173","09/03/2017",1650,100,"A","C","F","DW",2,2,4,"A",3
"6174","09/03/2017",1116,6239,"A","A","E","TD",2,2,9,"A",5
"6175","09/03/2017",11746,11949,"A","B","F","CK",4,0,6,"A",3
"6176","09/03/2017",6556,6277,"A","B","E","FF",3,3,15,"A",7
"6177","09/03/2017",12685,12933,"A","B","F","AW",2,0,1,"A",1
"6178","09/03/2017",5839,5397,"A","B","F","FF",3,0,6,"A",5
"6179","09/03/2017",3770,2814,"A","B","F","CK",5,0,2,"A",3
"6180","09/03/2017",2206,895,"A","B","F","FF",2,0,2,"A",2
"6181","09/03/2017",883,4782,"A","B","G","AW",2,0,2,"A",1
"6182","09/03/2017",5856,5418,"A","B","E","WD",3,0,1,"A",1
"6183","09/03/2017",3390,2351,"A","A","F","FF",3,1,8,"A",4
"6184","09/03/2017",4985,4310,"A","B","E","FR",3,0,2,"A",2
"6185","09/03/2017",11308,11493,"A","B","G","FF",4,0,1,"A",1
"6186","09/03/2017",13117,13387,"A","B","D","AW",3,1,1,"A",1
"6187","09/03/2017",6701,6453,"A","C","F","FF",3,1,1,"A",2
"6188","09/03/2017",7985,7940,"A","B","F","FF",3,0,2,"A",3
"6189","09/03/2017",13930,14266,"A","B","E","CK",6,0,2,"A",2
"6190","09/03/2017",7634,7538,"A","A","F","AW",2,0,4,"A",2
"6191","09/03/2017",12710,12959,"A","B","F","FF",8,1,1,"A",1
